FID,OBJECTID_1,OBJECTID,Shape_Leng,Notes,Station_Nu,AlbsAreaK2,ID,Station__1,Site_Name,Jurisdicti,Purpose,Cat_Area__,Latitude,Longitude,ID_1,Station__2,OID_,OBJECT_ID,STATION__3,Shape_Le_1,Shape_Area,StationID,GaugeName,RiverName,State,InsideNest,Downstr_1,Downstr_2,Downstr_3,Downstr_4,Downstr_5,WrscID,DateOpen,GaugeLat,GaugeLon,CentrLat,CentrLon,ElevMin,ElevMax,ElevMean,SlopeRange,SlopeMean,MeanP,MeanETP,AI,Irrigation,Intensive,Forest,Whpk1_Mean,Whpk2_Mean,Kspk1_Mean,Kspk2_Mean,Cal_Val
160,163,199,1.285000001000000, ,403222,415.000000000000000,207.000000000000000,403222,Buffalo River at Abbeyard,VIC,HQSRS,415.000000000000000,-36.910699999999999,146.701249999999987,207.000000000000000,403222,168,168.000000000000000,403222,1.285000004450000,0.042018750029200,403222, Abbeyard,Buffalo River,VIC, ,0,0,0,0,0,403222A,1965-06-30,-36.910699999999999,146.701200000000000,-37.014499999999998,146.750799999999998,340.307999999999993,1578.630000000000109,768.984000000000037,33.942900000000002,12.013600000000000,1265.359500000000025,1237.608799999999974,0.978100000000000,0.000000000000000,1.833100000000000,0.639100000000000,52.072600000000001,8.000000000000000,183.846000000000004,88.273099999999999,-1
161,164,200,0.765000000000000, ,403226,108.400000000000006,209.000000000000000,403226,Boggy Creek at Angleside,VIC,HQSRS,108.400000000000006,-36.605600000000003,146.361880000000014,209.000000000000000,403226,169,169.000000000000000,403226A,0.765000004945000,0.010931249946400,403226, Angleside,Boggy Creek,VIC, ,0,0,0,0,0,403226A,1967-02-27,-36.606000000000002,146.360000000000014,-36.725900000000003,146.341100000000012,186.600999999999999,838.981999999999971,461.160000000000025,18.239799999999999,6.212500000000000,1024.263400000000047,1194.013099999999895,1.165700000000000,0.207500000000000,4.472100000000000,0.566200000000000,38.670600000000000,105.521000000000001,167.680000000000007,52.834099999999999,-1
162,165,201,0.610000000000000, ,403232,124.099999999999994,210.000000000000000,403232,Morses Creek at Wandiligong,VIC,HQSRS,124.099999999999994,-36.751500000000000,146.978749999999991,210.000000000000000,403232,170,170.000000000000000,403232,0.609999997702000,0.012531249949900,403232, Wandiligong,Morses Creek,VIC, ,0,0,0,0,0,403232A,1972-11-29,-36.751500000000000,146.978700000000003,-36.835000000000001,146.984600000000000,325.451999999999998,1253.069999999999936,729.802000000000021,27.981800000000000,12.991899999999999,1406.579099999999926,1228.679599999999937,0.873500000000000,1.624400000000000,7.829700000000000,0.676500000000000,44.367199999999997,95.000000000000000,169.175999999999988,56.878900000000002,1
163,166,202,1.429999999000000, ,404207,448.000000000000000,211.000000000000000,404207,Holland Creek at Kelfeera,VIC,HQSRS,448.000000000000000,-36.611499999999999,146.059024999999991,211.000000000000000,404207,171,171.000000000000000,404207,1.430000004700000,0.045218749982300,404207, Kelfeera,Holland Creek,VIC, ,0,0,0,0,0,404207A,1960-05-09,-36.610999999999997,146.060000000000002,-36.765500000000003,146.164700000000011,173.919000000000011,1132.099999999999909,486.084000000000003,22.722899999999999,5.692700000000000,955.726199999999949,1161.582900000000109,1.215400000000000,0.121600000000000,3.954700000000000,0.545500000000000,40.945099999999996,111.063999999999993,183.365000000000009,57.621499999999997,1
164,167,205,1.069999998000000, ,405217,360.600000000000023,216.000000000000000,405217,Yea River at Devlins Bridge,VIC,HQSRS,360.600000000000023,-37.383800000000001,145.473189999999988,216.000000000000000,405217,175,175.000000000000000,405217,1.069999998400000,0.036725000001400,405217, Devlins Bridge,Yea River,VIC, ,0,0,0,0,0,405217B,1975-04-17,-37.383000000000003,145.469999999999999,-37.452800000000003,145.420899999999989,216.149000000000001,943.048999999999978,453.213999999999999,22.059500000000000,5.564400000000000,1067.522699999999986,1125.451900000000023,1.054300000000000,1.833800000000000,3.052600000000000,0.651800000000000,36.003599999999999,87.887500000000003,171.479999999999990,51.927000000000000,-1
165,168,206,1.600000000000000, ,405218,364.199999999999989,217.000000000000000,405218,Jamieson River at Gerrang Bridge,VIC,HQSRS,364.199999999999989,-37.291300000000000,146.187600000000003,217.000000000000000,405218,176,176.000000000000000,405218,1.599999987810000,0.037018750003100,405218, Gerrang Bridge,Jamieson River,VIC, ,0,0,0,0,0,405218,1959-02-19,-37.291200000000003,146.187600000000003,-37.302100000000003,146.393699999999995,312.947999999999979,1724.400000000000091,880.207999999999970,31.736200000000000,12.691200000000000,1146.779899999999998,1186.162399999999934,1.034300000000000,0.000000000000000,0.120800000000000,0.608100000000000,48.978499999999997,8.000000000000000,206.407000000000011,89.288300000000007,1
166,169,207,1.715000000000000, ,405219,700.200000000000045,218.000000000000000,405219,Goulburn River at Dohertys,VIC,HQSRS,700.200000000000045,-37.330399999999997,146.129584999999992,218.000000000000000,405219,177,177.000000000000000,405219,1.714999998550000,0.071331249981800,405219, Dohertys,Goulburn River,VIC, ,0,0,0,0,0,405219A,1967-12-12,-37.331000000000003,146.129999999999995,-37.480400000000003,146.285400000000010,297.838999999999999,1570.079999999999927,784.821000000000026,31.528600000000001,10.732100000000001,1184.302500000000009,1194.438400000000001,1.008600000000000,0.000000000000000,0.146700000000000,0.565600000000000,50.208799999999997,146.395999999999987,197.436000000000007,88.884600000000006,-1
167,170,208,1.770000002000000, ,405226,749.399999999999977,219.000000000000000,405226,Pranjip Creek at Moorlim,VIC,HQSRS,749.399999999999977,-36.621000000000002,145.306485000000009,219.000000000000000,405226,178,178.000000000000000,405226,1.770000005100000,0.075668749975900,405226, Moorlim,Pranjip Creek,VIC, ,0,0,0,0,0,405226,1974-05-08,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
168,171,209,1.640000002000000, ,405227,626.899999999999977,220.000000000000000,405227,Big River at Jamieson,VIC,HQSRS,626.899999999999977,-37.366999999999997,146.056954999999988,220.000000000000000,405227,179,179.000000000000000,405227,1.639999999600000,0.063875000034700,405227, Jamieson,Big River,VIC, ,0,0,0,0,0,405227A,1970-08-19,-37.366999999999997,146.060000000000002,-37.500000000000000,146.039099999999991,316.915000000000020,1450.640000000000100,752.033999999999992,31.958300000000001,9.670900000000000,1333.327800000000025,1176.111200000000053,0.882100000000000,0.000000000000000,0.131600000000000,0.758700000000000,46.446300000000001,148.276999999999987,224.871000000000009,90.119200000000006,1
169,172,210,0.879999997000000, ,405238,164.099999999999994,221.000000000000000,405238,Mollison Creek at Pyalong,VIC,HQSRS,164.099999999999994,-37.120500000000000,144.857010000000002,221.000000000000000,405238,180,180.000000000000000,405238,0.879999991406000,0.016649999978600,405238, Pyalong,Mollison Creek,VIC, ,0,0,0,0,0,405238A,1972-12-08,-37.121000000000002,144.860000000000014,-37.160400000000003,144.762799999999999,242.807999999999993,772.549999999999955,449.826000000000022,17.028400000000001,3.612700000000000,720.473200000000020,1113.028199999999970,1.544900000000000,0.000000000000000,3.789000000000000,0.369300000000000,32.000000000000000,34.000000000000000,182.500000000000000,55.750000000000000,0
170,173,211,0.660000002000000, ,405245,115.400000000000006,222.000000000000000,405245,Ford Creek at Mansfield,VIC,HQSRS,115.400000000000006,-37.038800000000002,146.053750000000008,222.000000000000000,405245,181,181.000000000000000,405245,0.659999999400000,0.011687499985900,405245, Mansfield,Ford Creek,VIC, ,0,0,0,0,0,405245A,1970-07-13,-37.037999999999997,146.050000000000011,-37.061500000000002,146.135600000000011,307.153999999999996,737.837999999999965,404.540999999999997,17.162900000000000,2.795200000000000,875.082700000000045,1121.105499999999893,1.281100000000000,1.354500000000000,6.082000000000000,0.308200000000000,32.466700000000003,34.816699999999997,179.242999999999995,54.437500000000000,-1
171,174,212,1.024999999000000, ,405248,287.600000000000023,223.000000000000000,405248,Major Creek at Graytown,VIC,HQSRS,287.600000000000023,-36.853800000000000,144.914600000000007,223.000000000000000,405248,182,182.000000000000000,405248,1.025000000650000,0.029093749973600,405248, Graytown,Major Creek,VIC, ,0,0,0,0,0,405248A,1971-04-19,-36.854999999999997,144.909999999999997,-36.934600000000003,144.835900000000009,144.098000000000013,569.886999999999944,226.848999999999990,14.166499999999999,1.949500000000000,598.224500000000035,1214.377799999999979,2.030000000000000,0.000000000000000,0.380800000000000,0.390200000000000,32.130000000000003,33.493299999999998,167.478000000000009,49.856699999999996,-1
172,175,213,0.695000002000000, ,405251,121.799999999999997,224.000000000000000,405251,Brankeet Creek at Ancona,VIC,HQSRS,121.799999999999997,-36.968899999999998,145.783749999999998,224.000000000000000,405251,183,183.000000000000000,405251,0.695000003647000,0.012312500045200,405251, Ancona,Brankeet Creek,VIC, ,0,0,0,0,0,405251A,1973-10-17,-36.969000000000001,145.789999999999992,-36.919699999999999,145.815400000000011,316.951000000000022,956.806000000000040,545.138000000000034,15.818800000000000,4.831100000000000,902.964799999999968,1142.815100000000029,1.265600000000000,0.000000000000000,1.482500000000000,0.570600000000000,35.854799999999997,42.352200000000003,107.009000000000000,30.532900000000001,1
173,176,214,1.264999997000000, ,405263,328.899999999999977,225.000000000000000,405263,Goulburn River at U/S of Snake Creek Junction,VIC,HQSRS,328.899999999999977,-37.462800000000001,146.247154999999992,225.000000000000000,405263,184,184.000000000000000,405263,1.264999995850000,0.033531249959300,405263, U/S of Snake Creek Junctio,Goulburn River,VIC, ,0,0,0,0,0,405263A,1975-05-08,-37.463000000000001,146.250000000000000,-37.550699999999999,146.336299999999994,418.517999999999972,1454.289999999999964,869.686000000000035,28.187500000000000,11.117000000000001,1218.335900000000038,1178.542200000000093,0.967300000000000,0.000000000000000,0.125200000000000,0.554300000000000,54.088799999999999,144.455999999999989,169.144000000000005,87.611500000000007,0
174,177,215,0.815000001000000, ,405274,186.699999999999989,227.000000000000000,405274,Home Creek at Yarck,VIC,HQSRS,186.699999999999989,-37.106299999999997,145.605130000000003,227.000000000000000,405274,186,186.000000000000000,405274,0.815000000350000,0.018906250033500,405274, Yarck,Home Creek,VIC, ,0,0,0,0,0,405274A,1977-06-09,-37.106000000000002,145.599999999999994,-37.034700000000001,145.626900000000006,200.000000000000000,661.490000000000009,354.298000000000002,18.965900000000001,4.324200000000000,747.229600000000005,1158.938699999999926,1.551000000000000,5.250400000000000,6.823100000000000,0.381600000000000,34.802599999999998,40.072400000000002,127.614999999999995,37.416100000000000,-1
175,178,216,0.349999998000000, ,406208,37.600000000000001,228.000000000000000,406208,Campaspe River at Ashborne,VIC,HQSRS,37.600000000000001,-37.387900000000002,144.451249999999987,228.000000000000000,406208,187,187.000000000000000,406208,0.350000001099000,0.003825000017990,406208, Ashborne,Campaspe River,VIC, ,0,0,0,0,0,406208,1933-04-12,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
176,179,217,1.900000000000000, ,406213,633.799999999999955,229.000000000000000,406213,Campaspe River at Redesdale,VIC,HQSRS,633.799999999999955,-37.016500000000001,144.538958600000001,229.000000000000000,406213,188,188.000000000000000,406213,1.900000001600000,0.064349999982000,406213, Redesdale,Campaspe River,VIC, ,0,0,0,0,0,406213C,1975-08-11,-37.000000000000000,144.539999999999992,-37.231299999999997,144.524100000000004,223.145000000000010,979.000000000000000,512.062000000000012,19.000000000000000,2.000000000000000,765.633240000000001,1111.393677000000025,1.451601000000000,0.205502000000000,2.524396000000000,0.399564000000000,32.628300000000003,52.026200000000003,118.579999999999998,32.695999999999998,1
177,180,218,0.920000000000000, ,406214,237.000000000000000,230.000000000000000,406214,Axe Creek at Longlea,VIC,HQSRS,237.000000000000000,-36.774099999999997,144.428439999999995,230.000000000000000,406214,189,189.000000000000000,406214,0.919999992406000,0.023943749987300,406214, Longlea,Axe Creek,VIC, ,0,0,0,0,0,406214A,1972-12-05,-36.774000000000001,144.430000000000007,-36.856099999999998,144.336999999999989,165.742999999999995,704.990999999999985,276.706999999999994,17.595400000000001,2.230700000000000,588.844200000000001,1240.733199999999897,2.107100000000000,0.507900000000000,2.936900000000000,0.375900000000000,31.784300000000002,33.353000000000002,156.441000000000003,45.031700000000001,1
178,181,220,0.969999997000000, ,406224,246.300000000000011,232.000000000000000,406224,Mount Pleasant Creek at Runnymede,VIC,HQSRS,246.300000000000011,-36.546300000000002,144.637300000000010,232.000000000000000,406224,190,190.000000000000000,406224,0.969999995004000,0.024824999941900,406224, Runnymede,Mount Pleasant Creek,VIC, ,0,0,0,0,0,406224A,1975-07-03,-36.545999999999999,144.639999999999986,-36.650799999999997,144.690799999999996,136.748999999999995,375.552999999999997,189.560000000000002,7.925500000000000,0.981600000000000,521.951900000000023,1157.957499999999982,2.218500000000000,0.000000000000000,1.256800000000000,0.178700000000000,25.968599999999999,83.988200000000006,72.201200000000000,21.489200000000000,-1
179,182,221,1.210000000000000, ,407214,299.899999999999977,233.000000000000000,407214,Creswick Creek at Clunes,VIC,HQSRS,299.899999999999977,-37.296700000000001,143.788749999999993,233.000000000000000,407214,191,191.000000000000000,407214,1.209999992910000,0.030524999962500,407214, Clunes,Creswick Creek,VIC, ,0,0,0,0,0,407214A,1943-08-10,-37.296700000000001,143.788700000000006,-37.408900000000003,143.847000000000008,298.228999999999985,730.807999999999993,458.713999999999999,11.095900000000000,1.846200000000000,669.745900000000006,1077.982199999999921,1.609500000000000,1.154500000000000,1.488800000000000,0.418500000000000,31.057400000000001,130.000000000000000,132.469999999999999,34.169400000000003,-1
180,183,222,2.235000000000000, ,407215,1028.500000000000000,234.000000000000000,407215,Loddon River at Newstead,VIC,HQSRS,1028.500000000000000,-37.108800000000002,144.058750000000003,234.000000000000000,407215,192,192.000000000000000,407215,2.234999998050000,0.104350000011000,407215, Newstead,Loddon River,VIC, ,0,0,0,0,0,407215B,1973-01-31,-37.108800000000002,144.058799999999991,-37.173600000000000,144.184300000000007,209.409999999999997,852.514999999999986,416.011000000000024,21.791100000000000,2.622900000000000,703.881499999999960,1152.786100000000033,1.637800000000000,0.351000000000000,3.310000000000000,0.498900000000000,32.509099999999997,88.000000000000000,178.558999999999997,54.818600000000004,1
181,184,223,1.430000000000000, ,407220,361.300000000000011,235.000000000000000,407220,Bet Bet Creek at Norwood,VIC,HQSRS,361.300000000000011,-36.993800000000000,143.644309999999990,235.000000000000000,407220,193,193.000000000000000,407220,1.429999998400000,0.036662499990400,407220, Norwood,Bet Bet Creek,VIC, ,0,0,0,0,0,407220A,1973-02-05,-36.993699999999997,143.644299999999987,-37.189700000000002,143.554499999999990,195.536000000000001,615.721000000000004,311.596999999999980,11.041800000000000,1.545600000000000,564.490099999999984,1118.077900000000000,1.980700000000000,0.000000000000000,0.372900000000000,0.209500000000000,32.516800000000003,29.000000000000000,125.906000000000006,36.730400000000003,0
182,185,224,0.954999996000000, ,407230,156.000000000000000,236.000000000000000,407230,Joyces Creek at Strathlea,VIC,HQSRS,156.000000000000000,-37.162100000000002,143.960374999999999,236.000000000000000,407230,194,194.000000000000000,407230,0.954999994854000,0.015843749988400,407230, Strathlea,Joyces Creek,VIC, ,0,0,0,0,0,407230B,1973-01-10,-37.164000000000001,143.960000000000008,-37.270200000000003,144.010400000000004,238.318000000000012,697.717999999999961,401.182000000000016,13.919100000000000,2.287300000000000,664.892799999999966,1105.029999999999973,1.662000000000000,0.840700000000000,0.321500000000000,0.405000000000000,32.770499999999998,41.502099999999999,96.706800000000001,24.694600000000001,1
183,186,225,1.734999998000000, ,407253,652.100000000000023,237.000000000000000,407253,Piccaninny Creek at Minto,VIC,HQSRS,652.100000000000023,-36.451900000000002,144.469400000000007,237.000000000000000,407253,195,195.000000000000000,407253,1.734999990060000,0.065712499979300,407253, Minto,Piccaninny Creek,VIC, ,0,0,0,0,0,407253,1973-11-27,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
184,187,226,3.595000000000000, ,408200,2677.300000000000182,238.000000000000000,408200,Avoca River at Coonooer,VIC,HQSRS,2677.300000000000182,-36.438000000000002,143.298750000000013,238.000000000000000,408200,196,196.000000000000000,408200,3.595000003250000,0.270356250021000,408200, Coonooer,Avoca River,VIC, ,0,0,0,0,0,408200A,1964-12-27,-36.438000000000002,143.300000000000011,-36.805799999999998,143.432500000000005,141.074000000000012,769.148000000000025,253.665999999999997,20.319900000000001,1.614600000000000,506.709999999999980,1171.461099999999988,2.311900000000000,0.068100000000000,2.544400000000000,0.252800000000000,31.935400000000001,37.735500000000002,161.086000000000013,48.997399999999999,0
185,188,234,1.645000001000000, ,412050,761.899999999999977,32.000000000000000,412050,Crookwell River at Narrawa North,NSW,HQSRS,761.899999999999977,-34.311300000000003,149.167269000000005,32.000000000000000,412050,27,27.000000000000000,412050,1.645000001750000,0.074687500025200,412050, Narrawa North,Crookwell River,NSW, ,0,0,0,0,0,412050,1955-01-21,-34.312500000000000,149.165999999999997,-34.385599999999997,149.355300000000000,461.233000000000004,1039.980000000000018,813.934999999999945,17.398299999999999,2.523100000000000,744.594500000000039,1224.417999999999893,1.644400000000000,0.020700000000000,0.985600000000000,0.421000000000000,39.746200000000002,68.743200000000002,97.257700000000000,26.363600000000002,-1
186,189,235,1.030000001000000, ,415207,304.500000000000000,240.000000000000000,415207,Wimmera River at Eversley,VIC,HQSRS,304.500000000000000,-37.185299999999998,143.184705000000008,240.000000000000000,415207,198,198.000000000000000,415207,1.030000002800000,0.030887500007600,415207, Eversley,Wimmera River,VIC, ,0,0,0,0,0,415207C,1963-03-22,-37.185000000000002,143.189999999999998,-37.167400000000001,143.264700000000005,248.675000000000011,948.711999999999989,448.519000000000005,17.027600000000000,5.045800000000000,640.310100000000034,1142.427400000000034,1.784200000000000,0.180800000000000,2.066600000000000,0.466700000000000,34.065700000000000,41.574399999999997,155.530000000000001,47.888500000000001,1
187,190,236,0.800000001000000, ,415226,124.900000000000006,241.000000000000000,415226,Richardson River at Carrs Plains,VIC,HQSRS,124.900000000000006,-36.743800000000000,142.787200000000013,241.000000000000000,415226,199,199.000000000000000,415226,0.799999999300000,0.012618749976800,415226, Carrs Plains,Richardson River,VIC, ,0,0,0,0,0,415226A,1971-04-28,-36.741999999999997,142.789999999999992,-36.819299999999998,142.892500000000013,158.168000000000006,295.411999999999978,195.490000000000009,2.148100000000000,0.392100000000000,490.986600000000010,1124.625999999999976,2.290500000000000,0.000000000000000,1.226900000000000,0.149400000000000,26.843800000000002,59.781300000000002,122.510999999999996,37.505099999999999,1
188,191,237,0.970000000000000, ,415237,244.199999999999989,242.000000000000000,415237,Concongella Creek at Stawell,VIC,HQSRS,244.199999999999989,-37.026299999999999,142.821325000000002,242.000000000000000,415237,200,200.000000000000000,415237,0.969999995903000,0.024762499964700,415237, Stawell,Concongella Creek,VIC, ,0,0,0,0,0,415237A,1976-12-17,-37.026000000000003,142.819999999999993,-37.134999999999998,142.871199999999988,205.275000000000006,520.712999999999965,266.012999999999977,10.118800000000000,1.635100000000000,557.431799999999953,1152.925199999999904,2.068300000000000,2.033200000000000,5.940900000000000,0.243300000000000,32.091799999999999,34.336399999999998,181.301999999999992,55.400799999999997,-1
189,192,238,1.535000000000000, ,416003,552.600000000000023,34.000000000000000,416003,Tenterfield Creek at Clifton,NSW,HQSRS,552.600000000000023,-29.029199999999999,151.726650000000006,34.000000000000000,416003,29,29.000000000000000,416003,1.535000001250000,0.051174999980300,416003, Clifton,Tenterfield Creek,NSW, ,0,0,0,0,0,416003,1921-09-01,-29.032800000000002,151.723500000000001,-29.010000000000002,151.933799999999991,618.807000000000016,1324.880000000000109,888.191000000000031,23.260200000000001,4.157000000000000,833.298400000000015,1447.974600000000009,1.737600000000000,0.430900000000000,3.389500000000000,0.485700000000000,57.929600000000001,57.878700000000002,156.963999999999999,48.276100000000000,1
190,193,239,2.009999999000000, ,416008,908.000000000000000,35.000000000000000,416008,Beardy River at Haystack,NSW,HQSRS,908.000000000000000,-29.218399999999999,151.383379999999988,35.000000000000000,416008,30,30.000000000000000,416008,2.010000001200000,0.084356249987300,416008, Haystack,Beardy River,NSW, ,0,0,0,0,0,416008,1970-06-25,-29.219500000000000,151.382700000000000,-29.351700000000001,151.571300000000008,351.004000000000019,1217.460000000000036,807.917000000000030,28.870000000000001,4.289800000000000,770.790899999999965,1495.372699999999895,1.940100000000000,0.006100000000000,0.699700000000000,0.445200000000000,40.817799999999998,66.780299999999997,74.914599999999993,33.208399999999997,-1
191,194,242,1.084999997000000, ,418005,249.300000000000011,36.000000000000000,418005,Copes Creek at Kimberley,NSW,HQSRS,249.300000000000011,-29.916799999999999,151.114321499999988,36.000000000000000,418005,31,31.000000000000000,418005,1.084999995850000,0.023299999960200,418005, Kimberley,Copes Creek,NSW, ,0,0,0,0,0,418005,1924-08-08,-29.917899999999999,151.113699999999994,-29.959199999999999,151.253299999999996,746.636999999999944,1184.950000000000045,860.333999999999946,8.525800000000000,2.109000000000000,852.999800000000050,1471.016699999999901,1.724500000000000,0.007000000000000,1.127200000000000,0.451100000000000,60.766800000000003,44.883400000000002,106.620000000000005,11.698800000000000,-1
192,195,243,2.670000000000000, ,418014,834.600000000000023,37.000000000000000,418014,Gwydir River at Yarrowyck,NSW,HQSRS,834.600000000000023,-30.467400000000001,151.362440300000003,37.000000000000000,418014,32,32.000000000000000,418014,2.670000008690000,0.078424999999500,418014, Yarrowyck,Gwydir River,NSW, ,0,0,0,0,0,418014,1955-01-01,-30.468900000000001,151.361400000000003,-30.507300000000001,151.477800000000002,743.251999999999953,1409.089999999999918,1030.650000000000091,16.803400000000000,2.678200000000000,778.625999999999976,1367.580400000000054,1.756400000000000,0.023400000000000,1.460300000000000,0.496800000000000,45.003799999999998,40.022599999999997,66.739099999999993,18.865800000000000,-1
193,196,246,3.635000001000000, ,422202B,2881.500000000000000,109.000000000000000,422202B,Dogwood Creek at Gilweir,QLD,HQSRS,2881.500000000000000,-26.709000000000000,150.179041699999999,109.000000000000000,422202B,89,89.000000000000000,422202B,3.634999999750000,0.260743749959000,422202, Gilweir,Dogwood Creek,QLD, ,0,0,0,0,0,422202B,1949-10-01,-26.708900000000000,150.179200000000009,-26.439000000000000,150.290500000000009,289.562000000000012,476.536000000000001,348.964999999999975,5.213000000000000,0.554900000000000,630.029599999999959,1680.818999999999960,2.667800000000000,0.001800000000000,0.366000000000000,0.331700000000000,34.696100000000001,53.548800000000000,87.669300000000007,21.690600000000000,1
194,197,247,0.344999999000000, ,422321B,31.600000000000001,114.000000000000000,422321B,Spring Creek at Killarney,QLD,HQSRS,31.600000000000001,-28.353800000000000,152.333067000000000,114.000000000000000,422321B,93,93.000000000000000,422321B,0.344999999850000,0.002906250044590,422321, Killarney,Spring Creek,QLD, ,0,0,0,0,0,422321B,1972-10-01,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
195,198,248,1.420000000000000, ,422394A,328.399999999999977,117.000000000000000,422394A,Condamine River at Elbow Valley,QLD,HQSRS,328.399999999999977,-28.371400000000001,152.141363000000013,117.000000000000000,422394A,95,95.000000000000000,422394A,1.420000000400000,0.030224999963300,422394, Elbow Valley,Condamine River,QLD, ,0,0,0,0,0,422394A,1972-12-02,-28.371400000000001,152.141400000000004,-28.347600000000000,152.285300000000007,478.887000000000000,1337.579999999999927,654.322000000000003,27.830800000000000,4.761400000000000,893.674800000000005,1454.215500000000020,1.627200000000000,5.441800000000000,2.083400000000000,0.522100000000000,29.047300000000000,167.000000000000000,79.206800000000001,29.317000000000000,-1
196,199,250,13.914999999999999, ,424002,35238.900000000001455,42.000000000000000,424002,Paroo River at Willarra Crossing,NSW,HQSRS,35238.900000000001455,-29.238800000000001,144.455339000000009,42.000000000000000,424002,34,34.000000000000000,424002,13.914999994900001,3.228168750010000,424002, Willarra Crossing,Paroo River,NSW, ,0,0,0,0,0,424002,1975-11-22,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
197,200,251,10.869999999999999, ,424201A,22885.299999999999272,119.000000000000000,424201A,Paroo River at Caiwarro,QLD,HQSRS,22885.299999999999272,-28.689100000000000,144.785928000000013,119.000000000000000,424201A,96,96.000000000000000,424201A,10.870000001299999,2.089081249980000,424201, Caiwarro,Paroo River,QLD, ,0,0,0,0,0,424201,1967-04-17,-28.689100000000000,144.785899999999998,-27.439699999999998,145.096900000000005,136.901999999999987,409.932999999999993,224.298000000000002,7.354700000000000,0.406900000000000,385.844100000000026,1558.246799999999894,4.038500000000000,0.000000000000000,0.013100000000000,0.103800000000000,29.118600000000001,175.000000000000000,249.488000000000000,27.560400000000001,0
198,201,253,3.705000003000000, ,604053,1786.000000000000000,244.000000000000000,604053,Kent River at Styx Junction,WA,HQSRS,1786.000000000000000,-34.888199999999998,117.086787500000000,244.000000000000000,604053,201,201.000000000000000,604053,3.705000004650000,0.175487499970000,604053, Styx Junction,Kent River,WA, ,0,0,0,0,0,604053,1956-04-18,-34.888800000000003,117.087400000000002,-34.588999999999999,117.190799999999996,34.559800000000003,403.225000000000023,199.944999999999993,9.496700000000001,0.963300000000000,739.262799999999970,1254.669300000000021,1.697200000000000,0.000000000000000,0.000000000000000,0.683800000000000,25.009699999999999,52.443199999999997,157.364000000000004,83.812100000000001,1
199,202,254,0.520000000000000, ,606002,73.099999999999994,246.000000000000000,606002,Weld River at Wattle Block,WA,HQSRS,73.099999999999994,-34.693899999999999,116.518867799999995,246.000000000000000,606002,203,203.000000000000000,606002,0.519999996802000,0.007187500105040,606002, Wattle Block,Weld River,WA, ,0,0,0,0,0,606002,1982-07-09,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
200,203,255,0.430000000000000, ,608002,48.299999999999997,249.000000000000000,608002,Carey Brook at Staircase Road,WA,HQSRS,48.299999999999997,-34.391900000000000,115.843107799999999,249.000000000000000,608002,206,206.000000000000000,608002,0.429999999501000,0.004731250024480,608002, Staircase Road,Carey Brook,WA, ,0,0,0,0,0,608002,1975-04-22,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0
