max_elev,vol_gt_max,jurisdiction,awrc,min_elev,daily_min,gap_filled,area,water_year_short,station,location,data_owner_code,daily_max,annual_average_depth,end_date,data_owner,water_year,station_status,start_date,length,local_id,daily_average,annual_average_vol,elev_range,river,annual_cv
547,0.3,VIC,235205,310,0,0,4.5,Mar to Feb,Wyelangta,"143.444&deg;E, 38.638&deg;S",w00074,415,906,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,14-02-1958,8,235205,11.2,4.08,237,Arkins Creek West Branch,0.32
555,0.37,VIC,235210,71,0,0.29,53.9,Mar to Feb,Gellibrand,"143.540&deg;E, 38.535&deg;S",w00074,2436,422,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,20-06-1964,17,235210,63,22.7,484,Lardner Creek,0.38
287,5.84,VIC,235211,20,0,0.32,263.7,Mar to Feb,Kennedys Ck,"143.260&deg;E, 38.588&deg;S",w00074,11083,138,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,19-06-1964,39,235211,103,36.5,267,Kennedys Creek,0.5
580,0.21,VIC,235224,4,3,0.16,1042,Mar to Feb,Burrupa,"143.250&deg;E, 38.700&deg;S",w00074,27012,241,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,22-03-1969,78,235224,686,251,576,Gellibrand River,0.38
336,0,VIC,235234,106,0,0,76.6,Mar to Feb,Gellibrand,"143.570&deg;E, 38.483&deg;S",w00074,2175,107,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,03-05-1979,20,235234,22.7,8.18,230,Love Creek,0.59
217,0.68,VIC,235237,11,0,0.33,340.3,Mar to Feb,Curdie (Digneys Br),"142.990&deg;E, 38.448&deg;S",w00074,12134,142,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,29-04-1982,44,235237,130,48.4,206,Scotts Creek,0.58
341,0,VIC,236205,10,1,0.19,893.1,Mar to Feb,Woodford,"142.480&deg;E, 38.316&deg;S",w00074,17752,60,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,18-06-1965,72,236205,145,53.2,331,Merri River,0.68
200,0.86,VIC,236212,18,5,0,225.4,Mar to Feb,Cudgee,"142.650&deg;E, 38.346&deg;S",w00074,3693,116,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,24-01-1975,36,236212,71.6,26.2,182,BruCreeknell Creek,0.52
721,7.92,VIC,236213,355,0,0.17,448.3,Mar to Feb,Mena Park,"143.466&deg;E, 37.531&deg;S",w00074,13848,29,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,24-10-1974,43,236213,34.9,12.8,366,Mount Emu Creek,1.21
175,0.41,VIC,237202,26,0,0,268.1,Mar to Feb,Heywood,"141.620&deg;E, 38.126&deg;S",w00074,5634,101,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,12-10-1968,39,237202,74.3,27.1,149,Fitzroy River,0.8
439,0,VIC,237205,18,6,0,713.7,Mar to Feb,Homerton Br,"141.770&deg;E, 38.150&deg;S",w00074,3084,83,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,08-11-1969,64,237205,161,59,421,Darlot Creek,0.57
265,1.42,VIC,237206,17,0,0,474,Mar to Feb,Codrington,"141.940&deg;E, 38.258&deg;S",w00074,2896,61,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,21-11-1973,52,237206,78.9,29,248,Eumeralla River,0.68
200,0.37,VIC,237207,10,0,0,312.4,Mar to Feb,Heathmere,"141.660&deg;E, 38.243&deg;S",w00074,4411,87,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,25-09-1975,42,237207,75.4,27.3,190,Surry River,0.65
1153,0.37,VIC,238204,220,0,0.03,384.9,Mar to Feb,Dunkeld,"142.340&deg;E, 37.631&deg;S",w00074,3228,46,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,15-10-1970,47,238204,49.4,17.9,933,Wannon River River,1.13
1070,2.54,VIC,238208,319,0,0.01,23.3,Mar to Feb,Jimmy Creek,"142.508&deg;E, 37.374&deg;S",w00074,947,138,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,27-01-1950,9,238208,8.8,3.22,751,Jimmy Creek,0.73
325,0,VIC,238223,69,0,0.27,180.2,Mar to Feb,Wando Vale,"141.430&deg;E, 37.496&deg;S",w00074,4015,74,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,20-12-1974,32,238223,36.3,13.3,256,Wando River,0.69
297,0,VIC,238229,170,0,2.28,69,Mar to Feb,Chetwynd,"141.480&deg;E, 37.321&deg;S",w00074,1720,103,31-12-2017,"Department of Environment, Land, Water and Planning",March to February,New,01-04-1967,19,238229,19.3,7.12,127,Chetwynd River,0.78
180,0.76,VIC,238230,60,0,0,197,Mar to Feb,Teakettle,"141.410&deg;E, 37.870&deg;S",w00074,4914,74,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,19-11-1974,33,238230,39.5,14.5,120,Stokes River,0.66
908,0,VIC,238231,247,0,0,54,Mar to Feb,Big Cord,"142.370&deg;E, 37.312&deg;S",w00074,726,155,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,19-05-1979,17,238231,23.4,8.39,661,Glenelg River,0.57
196,0.65,VIC,238235,48,0,0,600.8,Mar to Feb,Lower Crawford,"141.460&deg;E, 37.980&deg;S",w00074,13856,71,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,26-05-1970,59,238235,119,42.7,148,Crawford River,0.68
1860,0,VIC,401203,545,23,0,1519,Mar to Feb,Hinnomunjie,"147.607&deg;E, 36.948&deg;S",w00074,30461,276,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,05-06-1954,74,401203,1150,420,1315,Mitta Mitta River,0.4
1270,0.74,VIC,401208,386,1,0.01,351.1,Mar to Feb,Berringama,"147.678&deg;E, 36.214&deg;S",w00074,8969,227,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,30-10-1965,28,401208,217,79.8,884,Cudgewa Creek,0.57
1946,0.43,VIC,401210,316,22,0,415.7,Mar to Feb,Below Granite Flat,"147.413&deg;E, 36.568&deg;S",w00074,16215,460,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,26-03-1953,40,401210,525,191,1630,Snowy Creek,0.51
1763,0.78,VIC,401212,495,18,0,251.6,Mar to Feb,Upper Nariel,"147.829&deg;E, 36.446&deg;S",w00074,8208,519,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,14-04-1954,46,401212,357,131,1268,Nariel Creek,0.49
1983,0.55,VIC,401216,691,21,0.16,356.8,Mar to Feb,Jokers Creek,"147.472&deg;E, 36.932&deg;S",w00074,17629,636,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,01-01-1950,45,401216,620,227,1292,Big River,0.4
1751,1.53,VIC,401217,495,3,0,389.8,Mar to Feb,Gibbo Park,"147.709&deg;E, 36.756&deg;S",w00074,7465,279,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,28-07-1971,48,401217,301,109,1256,Gibbo River,0.54
1397,0,VIC,401220,211,0,0.24,450.5,Mar to Feb,McCallums,"147.340&deg;E, 36.213&deg;S",w00074,6773,155,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,28-07-1977,51,401220,189,69.7,1186,Tallangatta Creek,0.69
1162,0,VIC,402204,218,0,0.11,284.1,Mar to Feb,Osbornes Flat,"146.906&deg;E, 36.304&deg;S",w00074,7925,179,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,05-06-1967,28,402204,137,50.7,944,Yackandandah Creek,0.68
1189,5.84,VIC,402206,251,0,0.38,128.1,Mar to Feb,Running Creek,"147.045&deg;E, 36.540&deg;S",w00074,2366,222,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,25-07-1975,23,402206,81,28.4,938,Running Creek,0.6
1149,0,VIC,402213,227,0,1.52,123.8,Mar to Feb,Osbornes Flat,"146.894&deg;E, 36.316&deg;S",w00074,3914,170,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,01-05-1970,21,402213,58,21.1,922,Kinchington Creek,0.69
1162,0,VIC,402217,314,0,0,26.3,Mar to Feb,Myrtleford Road Bridge,"146.876&deg;E, 36.386&deg;S",w00074,540,151,08-11-2010,"Department of Environment, Land, Water and Planning",March to February,Decommissioned,29-04-1970,10,402217,11,3.98,848,Flaggy Creek,0.69
1030,0.44,VIC,403213,195,0,0.64,230.9,Mar to Feb,Greta South,"146.244&deg;E, 36.620&deg;S",w00074,13962,236,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,17-12-1958,42,403213,148,54.4,835,Fifteen Mile Creek,0.71
1169,0,VIC,403214,245,0,0.09,138,Mar to Feb,Rosewhite,"146.820&deg;E, 36.578&deg;S",w00074,2744,173,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,30-06-1961,21,403214,65.1,23.9,924,Happy Valley Creek,0.67
1554,15.38,VIC,403217,314,0,0.47,180.3,Mar to Feb,Matong North,"146.583&deg;E, 36.824&deg;S",w00074,10929,332,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,02-05-1968,38,403217,166,59.8,1240,Rose River,0.65
900,1.75,VIC,403221,229,0,0.18,205.5,Mar to Feb,Woolshed,"146.601&deg;E, 36.311&deg;S",w00074,9182,163,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,13-11-1964,27,403221,91.1,33.4,671,Reedy Creek,0.76
1579,0.83,VIC,403222,340,0,0.13,415,Mar to Feb,Abbeyard,"146.701&deg;E, 36.911&deg;S",w00074,12919,374,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,02-07-1965,36,403222,425,155,1239,Buffalo River,0.56
1044,0.88,VIC,403224,168,0,0,153.8,Mar to Feb,Bobinawarrah,"146.450&deg;E, 36.513&deg;S",w00074,5068,156,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,09-07-1975,29,403224,69,24,876,Hurdle Creek,0.73
850,0.28,VIC,403226,187,0,2.45,108.4,Mar to Feb,Angleside,"146.362&deg;E, 36.606&deg;S",w00074,5535,254,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,01-03-1967,31,403226,75.4,27.5,663,Boggy Creek,0.73
1253,0.27,VIC,403232,325,0,1.68,124.1,Mar to Feb,Wandiligong,"146.979&deg;E, 36.752&deg;S",w00074,5353,351,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,01-12-1972,23,403232,119,43.6,928,Morses Creek,0.61
1132,0,VIC,404207,174,0,0.19,448,Mar to Feb,Kelfeera,"146.059&deg;E, 36.612&deg;S",w00074,23535,178,12-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,11-05-1960,59,404207,217,79.6,958,Holland Creek,0.78
1010,0,VIC,405205,318,17,0.55,105.8,Mar to Feb,Murrindindi above Colwells,"145.564&deg;E, 37.414&deg;S",w00074,1513,452,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,09-06-1975,29,405205,132,47.8,692,Murrindindi River,0.36
1451,0.35,VIC,405209,207,18,0.04,629.4,Mar to Feb,Taggerty,"145.714&deg;E, 37.318&deg;S",w00074,14027,436,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,14-12-1973,53,405209,750,274,1244,Acheron River,0.42
786,0,VIC,405212,158,0,1.34,336.8,Mar to Feb,Tallarook,"145.060&deg;E, 37.100&deg;S",w00074,14489,103,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,05-02-1961,44,405212,95,34.7,628,Sunday Creek,1.08
1801,0.42,VIC,405214,319,1,0.24,357.4,Mar to Feb,Tonga Br,"146.110&deg;E, 37.159&deg;S",w00074,26343,284,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,22-03-1957,45,405214,277,101,1482,Delatite River,0.52
1759,0.25,VIC,405215,316,2,0.26,374,Mar to Feb,Glen Esk,"146.207&deg;E, 37.230&deg;S",w00074,9627,438,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,21-02-1974,55,405215,449,164,1443,Howqua River,0.45
952,0,VIC,405217,215,0,0.31,360.6,Mar to Feb,Devlins Bridge,"145.473&deg;E, 37.384&deg;S",w00074,9592,232,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,19-04-1975,36,405217,233,83.7,737,Yea River,0.59
1724,0.2,VIC,405218,313,7,0.03,364.2,Mar to Feb,Gerrang Bridge,"146.188&deg;E, 37.291&deg;S",w00074,12066,557,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,21-02-1959,62,405218,555,203,1411,Jamieson River,0.39
1570,0,VIC,405219,298,0,0.56,700.2,Mar to Feb,Dohertys,"146.130&deg;E, 37.330&deg;S",w00074,19085,460,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,14-12-1967,69,405219,878,322,1272,Goulburn River,0.42
534,2.47,VIC,405226,115,0,1.04,749.4,Mar to Feb,Moorlim,"145.306&deg;E, 36.621&deg;S",w00074,15019,61,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,10-05-1974,58,405226,130,45.8,419,Pranjip Creek,0.97
1451,0.82,VIC,405227,315,20,0,626.9,Mar to Feb,Jamieson,"146.057&deg;E, 37.367&deg;S",w00074,20681,460,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,20-08-1970,61,405227,791,288,1136,Big River,0.4
680,0.64,VIC,405228,164,0,0.04,474.8,Mar to Feb,Tarcombe Rd,"145.280&deg;E, 36.950&deg;S",w00074,17702,130,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,16-05-1975,52,405228,173,61.6,516,Hughes Creek,0.66
257,0,VIC,405229,115,0,0.02,108.6,Mar to Feb,Wanalta,"144.870&deg;E, 36.635&deg;S",w00074,2674,31,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,02-05-1969,24,405229,9.14,3.38,142,Wanalta Creek,1.22
421,4.62,VIC,405230,113,0,0.35,259.3,Mar to Feb,Colbinabbin,"144.810&deg;E, 36.604&deg;S",w00074,5244,30,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,26-05-1973,38,405230,23.3,7.8,308,Cornella Creek,1.24
792,0,VIC,405231,262,0,0.11,179.3,Mar to Feb,Flowerdale,"145.290&deg;E, 37.347&deg;S",w00074,4044,187,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,01-01-1975,32,405231,91.5,33.5,530,King Parrot Creek,0.65
773,0,VIC,405234,419,1,2.15,149.6,Mar to Feb,D/S of Polly McQuinn Weir,"145.680&deg;E, 36.888&deg;S",w00074,4012,263,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,24-06-1965,29,405234,108,39.4,354,Seven Creeks River,0.55
773,2.61,VIC,405238,246,0,3.31,164.1,Mar to Feb,Pyalong,"144.857&deg;E, 37.120&deg;S",w00074,12055,118,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,10-12-1972,32,405238,52.6,19.3,527,Mollison Creek,0.99
773,0,VIC,405240,145,0,2.36,609.2,Mar to Feb,Ash Br,"145.060&deg;E, 37.061&deg;S",w00074,20977,93,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,10-12-1972,59,405240,155,56.7,628,Sugarloaf Creek,0.96
1490,0.21,VIC,405241,253,24,0.01,127.9,Mar to Feb,Rubicon,"145.830&deg;E, 37.291&deg;S",w00074,6035,838,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,14-12-1973,27,405241,293,107,1237,Rubicon River,0.33
738,2.83,VIC,405245,308,0,0.07,115.4,Mar to Feb,Mansfield,"146.054&deg;E, 37.039&deg;S",w00074,5324,89,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,15-07-1970,21,405245,28.6,10.3,430,Ford Creek,0.88
570,9.04,VIC,405248,143,0,0.04,287.6,Mar to Feb,Graytown,"144.915&deg;E, 36.854&deg;S",w00074,7941,42,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,21-04-1971,32,405248,33.3,12.2,427,Major Creek,1.23
957,5.04,VIC,405251,318,0,0.11,121.8,Mar to Feb,Ancona,"145.784&deg;E, 36.969&deg;S",w00074,5169,115,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,18-10-1973,18,405251,38.4,14,639,Brankeet Creek,0.65
1454,4.25,VIC,405263,405,2,0,328.9,Mar to Feb,U/S of Snake Creek Junction,"146.247&deg;E, 37.463&deg;S",w00074,14581,410,14-12-2011,"Department of Environment, Land, Water and Planning",March to February,Decommissioned,10-05-1975,36,405263,381,135,1049,Goulburn River,0.39
1435,1.77,VIC,405264,450,11,0.02,335.4,Mar to Feb,D/S of Frenchman Creek Junction,"146.076&deg;E, 37.521&deg;S",w00074,7520,463,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,22-03-1975,31,405264,430,155,985,Big River,0.35
661,2.93,VIC,405274,201,0,0.01,186.7,Mar to Feb,Yarck,"145.605&deg;E, 37.106&deg;S",w00074,7720,116,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,11-06-1977,23,405274,59.1,21.7,460,Home Creek,0.78
750,2.77,VIC,406208,609,0,0.45,37.6,Mar to Feb,Ashborne,"144.451&deg;E, 37.388&deg;S",w00074,2398,184,07-01-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,01-01-1950,7,406208,18.6,6.9,141,Campaspe River,0.75
1000,0,VIC,406213,223,0,1.6,633.8,Mar to Feb,Redesdale,"144.539&deg;E, 37.016&deg;S",w00074,18929,94,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,13-08-1975,86,406213,171,59.8,777,Campaspe River,0.92
705,0,VIC,406214,166,0,0,237,Mar to Feb,Longlea,"144.428&deg;E, 36.774&deg;S",w00074,7835,52,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,07-12-1972,31,406214,34,12.4,539,Axe Creek,1.19
386,0,VIC,406224,135,0,1.71,246.3,Mar to Feb,Runnymede,"144.637&deg;E, 36.546&deg;S",w00074,5917,22,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,05-07-1975,45,406224,16,5.46,251,Mount Pleasant Creek,1.47
607,0,VIC,406226,201,0,0.44,171.6,Mar to Feb,Derrinal,"144.650&deg;E, 36.881&deg;S",w00074,4341,59,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,29-06-1978,31,406226,28.5,10.2,406,Mount Ida Creek,1.08
679,0,VIC,406235,213,0,0.81,212.3,Mar to Feb,U/S of Heathcote-Mia Mia,"144.660&deg;E, 36.948&deg;S",w00074,6466,79,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,26-11-1980,35,406235,45.6,16.8,466,Wild DuCreek Creek,1.01
838,2.82,VIC,406250,515,0,0.27,77.5,Mar to Feb,Springhill-Tylden Rd,"144.370&deg;E, 37.320&deg;S",w00074,2465,227,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,01-10-1983,21,406250,48.1,17.6,323,Coliban River,0.67
641,2.01,VIC,407213,195,0,1.41,471.5,Mar to Feb,Carisbrook,"143.810&deg;E, 37.085&deg;S",w00074,15797,38,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,30-11-1972,52,407213,49,17.7,446,McCallums Creek,1.15
731,3.13,VIC,407214,298,0,0,299.9,Mar to Feb,Clunes,"143.789&deg;E, 37.297&deg;S",w00074,10385,78,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,01-01-1950,40,407214,63.7,23.3,433,Creswick Creek,0.95
700,2.86,VIC,407230,238,0,0,156,Mar to Feb,Strathlea,"143.960&deg;E, 37.162&deg;S",w00074,6106,55,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,19-12-1973,37,407230,23.5,8.61,462,Joyces Creek,1.04
439,5.75,VIC,407253,119,0,3.84,652.1,Mar to Feb,Minto,"144.469&deg;E, 36.452&deg;S",w00074,20750,37,19-01-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,29-11-1973,100,407253,65.8,24.1,320,Piccaninny Creek,1.02
784,6.61,VIC,408200,141,0,1.6,2677,Mar to Feb,Coonooer,"143.299&deg;E, 36.438&deg;S",w00074,94570,30,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,29-12-1964,140,408200,221,81,643,Avoca River,1.34
784,0,VIC,408202,274,0,0.54,82.6,Mar to Feb,Amphitheatre,"143.406&deg;E, 37.182&deg;S",w00074,2650,54,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,03-11-1966,16,408202,12.1,4.46,510,Avoca River,1.13
784,1.96,VIC,408206,197,0,0.08,678,Mar to Feb,Archdale Junction,"143.500&deg;E, 36.885&deg;S",w00074,13602,31,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,26-03-1987,63,408206,59.2,21.2,587,Avoca River,1.33
965,1.67,VIC,415201,168,0,0.42,1976,Mar to Feb,Glenorchy Weir Tail Gauge,"142.640&deg;E, 36.909&deg;S",w00074,34936,37,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,01-01-1965,109,415201,199,73,797,Wimmera River,1.06
949,2.13,VIC,415207,248,0,0.01,304.5,Mar to Feb,Eversley,"143.185&deg;E, 37.185&deg;S",w00074,10304,54,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,24-03-1963,28,415207,44.5,16.3,701,Wimmera River,1
590,1.15,VIC,415220,147,0,0.98,543,Mar to Feb,Wimmera HWY,"142.980&deg;E, 36.640&deg;S",w00074,7040,25,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,30-08-1974,56,415220,37.8,13.5,443,Avon River,1.44
295,0,VIC,415226,157,0,0.76,124.9,Mar to Feb,Carrs Plains,"142.787&deg;E, 36.744&deg;S",w00074,4500,27,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,30-04-1971,33,415226,9.37,3.42,138,Richardson River,1.47
521,0,VIC,415237,205,0,0.16,244.2,Mar to Feb,Stawell,"142.821&deg;E, 37.026&deg;S",w00074,8191,34,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,19-12-1976,38,415237,22.9,8.41,316,Concongella Creek,1.2
749,0,VIC,415238,229,0,1.55,139.7,Mar to Feb,Navarre,"143.110&deg;E, 36.902&deg;S",w00074,3960,31,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,05-03-1976,28,415238,11.7,4.36,520,Wattle Creek,1.31
965,0,VIC,415245,244,0,0.02,159.2,Mar to Feb,Crowlands,"143.090&deg;E, 37.165&deg;S",w00074,2901,41,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,New,01-05-1985,30,415245,17.8,6.46,721,Mount Cole Creek,1.12
1460,17.59,Vic,224214,159,0,0.4,438.9,Mar to Feb,Tabberabbera,"147.393&deg;E, 37.495&deg;S",w00074,18357,87,28-02-2019,"Department of Environment, Land, Water and Planning",March to February,Existing,15-08-1974,61,224214,108,38.3,1301,Wentworth River,0.79
857,1.65,WA,602004,15,1,0,2433,Mar to Feb,Stevens Farm,"118.000&deg;E, 34.886&deg;S",w00076,29102,17,28-02-2019,Department of Water and Environmental Regulation,March to February,New,05-03-1976,121,602004,112,41,842,Kalgan R River,0.74
306,19.03,WA,603003,138,0,0.01,234.7,Mar to Feb,Kompup,"117.217&deg;E, 34.699&deg;S",w00076,4807,40,28-02-2019,Department of Water and Environmental Regulation,March to February,New,20-04-1974,36,603003,25.7,9.46,168,Denmark River,1.01
461,0,WA,603004,8,0,0,1240,Mar to Feb,Sunny Glen,"117.478&deg;E, 34.911&deg;S",w00076,13190,40,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-01-1984,86,603004,135,49.4,453,Hay River,0.75
454,4.63,WA,603005,68,0,0,48.3,Mar to Feb,Beigpiegup,"117.393&deg;E, 34.828&deg;S",w00076,609,62,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-01-1986,16,603005,8.19,3.01,386,Mitchell River,0.67
96,12.74,WA,603007,4,0,0,79.6,Mar to Feb,Sleeman Rd Bridge,"117.503&deg;E, 34.958&deg;S",w00076,8212,127,28-02-2019,Department of Water and Environmental Regulation,March to February,New,14-04-1985,21,603007,27.5,10.1,92,Sleeman River,0.53
454,0.79,WA,603136,40,0,0,523.4,Mar to Feb,Mt Lindesay,"117.315&deg;E, 34.867&deg;S",w00076,4061,47,28-02-2019,Department of Water and Environmental Regulation,March to February,New,28-06-1960,55,603136,69.3,24.9,414,Denmark River,0.7
306,0.65,WA,603190,169,0,0,53.4,Mar to Feb,Woonanup,"117.292&deg;E, 34.704&deg;S",w00076,1486,77,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-01-1963,17,603190,11.2,4.09,137,Yate Flat Creek,0.74
403,8.52,WA,604001,173,0,0,1072,Mar to Feb,Rocky Glen,"117.035&deg;E, 34.623&deg;S",w00076,5129,23,28-02-2019,Department of Water and Environmental Regulation,March to February,New,23-03-1979,79,604001,66.6,24.5,230,Kent River,0.88
403,0.41,WA,604053,35,0,0,1786,Mar to Feb,Styx Junction,"117.087&deg;E, 34.888&deg;S",w00076,9590,41,28-02-2019,Department of Water and Environmental Regulation,March to February,Existing,20-04-1956,117,604053,203,74,368,Kent River,0.66
401,1.75,WA,605012,42,2,0,4467,Mar to Feb,Mount Frankland,"116.788&deg;E, 34.906&deg;S",w00076,42900,35,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-01-1952,165,605012,427,156,359,Frankland R River,0.66
318,0,WA,606001,102,0,0,473.7,Mar to Feb,Teds Pool,"116.618&deg;E, 34.765&deg;S",w00076,3101,67,28-02-2019,Department of Water and Environmental Regulation,March to February,Existing,17-05-1975,61,606001,87.1,31.6,216,Deep River,0.64
330,22.74,WA,606002,113,0,0,73.1,Mar to Feb,Wattle Block,"116.519&deg;E, 34.694&deg;S",w00076,283,27,28-02-2019,Department of Water and Environmental Regulation,March to February,Existing,11-07-1982,14,606002,5.38,1.97,217,Weld River,0.6
330,0.43,WA,606195,52,0,0,246,Mar to Feb,Ordnance Rd Crossing,"116.575&deg;E, 34.807&deg;S",w00076,3597,172,28-02-2019,Department of Water and Environmental Regulation,March to February,New,02-01-1964,37,606195,116,42.4,278,Weld River,0.48
376,0,WA,607003,107,0,0.01,2985,Mar to Feb,Wheatley Farm,"116.278&deg;E, 34.369&deg;S",w00076,6992,27,28-02-2019,Department of Water and Environmental Regulation,March to February,New,16-05-1970,134,607003,222,80.8,269,Warren River,0.67
346,0.43,WA,607004,145,0,0,661.3,Mar to Feb,Quabicup Hill,"116.459&deg;E, 34.331&deg;S",w00076,2128,16,28-02-2019,Department of Water and Environmental Regulation,March to February,New,15-05-1974,62,607004,30,10.5,201,Perup River,0.76
380,0,WA,607007,197,0,4.89,979.9,Mar to Feb,Bullilup,"116.679&deg;E, 34.250&deg;S",w00076,6491,33,28-02-2019,Department of Water and Environmental Regulation,March to February,New,23-04-1978,76,607007,88.9,32.4,183,Tone River,0.75
317,0.16,WA,607013,98,0,0,248.5,Mar to Feb,Rainbow Trail,"116.016&deg;E, 34.428&deg;S",w00076,2203,133,28-02-2019,Department of Water and Environmental Regulation,March to February,New,19-04-1979,37,607013,91,33.1,219,Lefroy Brook River,0.44
348,0.31,WA,607144,130,0,0,469.7,Mar to Feb,Quintarrup,"116.347&deg;E, 34.349&deg;S",w00076,4637,56,28-02-2019,Department of Water and Environmental Regulation,March to February,New,26-02-1961,52,607144,71.5,26.1,218,Wilgarup River,0.62
376,0.11,WA,607220,28,4,0,4104,Mar to Feb,Barker Rd Crossing,"115.899&deg;E, 34.522&deg;S",w00076,14070,59,28-02-2019,Department of Water and Environmental Regulation,March to February,New,18-05-1966,158,607220,673,244,348,Warren River,0.53
